year,month,zip,noise_count,pop_total,borough,noise_per_1000
2023,10,11203,409,76853.0,Brooklyn,5.321848203713583
2023,10,11204,216,81368.0,Brooklyn,2.6546062334087113
2023,10,11205,290,50205.0,Brooklyn,5.7763170998904485
2023,10,11206,761,89231.0,Brooklyn,8.528426219587363
2023,10,11207,581,93445.0,Brooklyn,6.2175611322168125
2023,10,11208,499,106901.0,Brooklyn,4.667870272495112
2023,10,11209,410,70756.0,Brooklyn,5.794561591949799
2023,10,11210,236,60398.0,Brooklyn,3.9074141527865156
2023,10,11211,702,65691.0,Brooklyn,10.686395396629674
2023,10,11212,500,87946.0,Brooklyn,5.685306892866078
2023,10,11213,393,69630.0,Brooklyn,5.644118914261094
2023,10,11214,257,88994.0,Brooklyn,2.887835134952918
2023,10,11215,345,70922.0,Brooklyn,4.864499027100195
2023,10,11216,606,59913.0,Brooklyn,10.114666266085825
2023,10,11217,394,42569.0,Brooklyn,9.255561558880876
2023,10,11218,254,71313.0,Brooklyn,3.561762932424663
2023,10,11219,148,94737.0,Brooklyn,1.562219618522858
2023,10,11220,443,90792.0,Brooklyn,4.879284518459777
2023,10,11221,1087,90750.0,Brooklyn,11.977961432506886
2023,10,11222,485,41418.0,Brooklyn,11.709884591240524
2023,10,11223,345,78566.0,Brooklyn,4.391212483771606
2023,10,11224,413,48469.0,Brooklyn,8.520910272545338
2023,10,11225,644,56544.0,Brooklyn,11.389360498019242
2023,10,11226,1101,100022.0,Brooklyn,11.007578332766792
2023,10,11228,71,42325.0,Brooklyn,1.6774955699940934
2023,10,11229,432,79802.0,Brooklyn,5.413398160447107
2023,10,11230,359,88252.0,Brooklyn,4.067896478266782
2023,10,11231,304,39704.0,Brooklyn,7.656659278662099
2023,10,11232,348,26681.0,Brooklyn,13.042989393201154
2023,10,11233,497,82711.0,Brooklyn,6.008874273071297
2023,10,11234,216,87778.0,Brooklyn,2.460753263915788
2023,10,11235,304,81958.0,Brooklyn,3.709216915981356
2023,10,11236,200,95174.0,Brooklyn,2.1014142517914554
2023,10,11237,726,45233.0,Brooklyn,16.050228815245507
2023,10,11238,571,58462.0,Brooklyn,9.767028155040881
2023,10,11239,52,16047.0,Brooklyn,3.240481086807503
2023,10,11241,1,,Brooklyn,
2023,10,11242,5,,Brooklyn,
2023,10,11249,434,45353.0,Brooklyn,9.569377990430622
2023,10,11251,1,,Brooklyn,
2023,11,10301,145,39799.0,Staten Island,3.6433076207944923
2023,11,10302,26,19693.0,Staten Island,1.3202660843954706
2023,11,10303,38,25993.0,Staten Island,1.46193205863117
2023,11,10304,187,45843.0,Staten Island,4.079139672360011
2023,11,10305,98,41714.0,Staten Island,2.3493311598024644
2023,11,10306,107,57249.0,Staten Island,1.8690282799699558
2023,11,10307,36,14821.0,Staten Island,2.4289858983874235
2023,11,10308,15,29996.0,Staten Island,0.5000666755567409
2023,11,10309,27,,Staten Island,
2023,11,10310,66,25824.0,Staten Island,2.5557620817843865
2023,11,10312,47,63345.0,Staten Island,0.7419685847343911
2023,11,10314,146,93539.0,Staten Island,1.5608462780230705
2023,11,11201,991,69251.0,Brooklyn,14.310262667687109
2023,11,11203,297,76853.0,Brooklyn,3.8645205782467826
2023,11,11204,103,81368.0,Brooklyn,1.265853898338413
2023,11,11205,209,50205.0,Brooklyn,4.162931978886565
2023,11,11206,518,89231.0,Brooklyn,5.805157400454999
2023,11,11207,439,93445.0,Brooklyn,4.697950666167264
2023,11,11208,355,106901.0,Brooklyn,3.3208295525766833
2023,11,11209,330,70756.0,Brooklyn,4.663915427666912
2023,11,11210,213,60398.0,Brooklyn,3.526606841286135
2023,11,11211,409,65691.0,Brooklyn,6.226119255301335
2023,11,11212,423,87946.0,Brooklyn,4.809769631364701
2023,11,11213,337,69630.0,Brooklyn,4.839867873043228
2023,11,11214,192,88994.0,Brooklyn,2.1574488167741643
2023,11,11215,227,70922.0,Brooklyn,3.200699359860128
2023,11,11216,361,59913.0,Brooklyn,6.025403501744196
2023,11,11217,291,42569.0,Brooklyn,6.835960440696281
2023,11,11218,181,71313.0,Brooklyn,2.5381066565703305
2023,11,11219,122,94737.0,Brooklyn,1.2877756314850586
2023,11,11220,288,90792.0,Brooklyn,3.1720856463124503
2023,11,11221,784,90750.0,Brooklyn,8.639118457300276
2023,11,11222,331,41418.0,Brooklyn,7.991694432372399
2023,11,11223,256,78566.0,Brooklyn,3.2584069444798005
2023,11,11224,180,48469.0,Brooklyn,3.713713920237678
2023,11,11225,460,56544.0,Brooklyn,8.135257498585172
2023,11,11226,718,100022.0,Brooklyn,7.178420747435564
2023,11,11228,65,42325.0,Brooklyn,1.5357353809805079
2023,11,11229,457,79802.0,Brooklyn,5.726673516954462
2023,11,11230,280,88252.0,Brooklyn,3.1727326292888547
2023,11,11231,411,39704.0,Brooklyn,10.35160185371751
2023,11,11232,214,26681.0,Brooklyn,8.020688879727146
2023,11,11233,372,82711.0,Brooklyn,4.497587987087569
2023,11,11234,173,87778.0,Brooklyn,1.9708810863769965
2023,11,11235,271,81958.0,Brooklyn,3.3065716586544327
2023,11,11236,152,95174.0,Brooklyn,1.5970748313615064
2023,11,11237,466,45233.0,Brooklyn,10.302212986094224
2023,11,11238,743,58462.0,Brooklyn,12.709110191235332
2023,11,11239,88,16047.0,Brooklyn,5.483891069981928
2023,11,11241,2,,Brooklyn,
2023,11,11242,4,,Brooklyn,
2023,11,11249,269,45353.0,Brooklyn,5.931250413423589
2023,11,11251,1,,Brooklyn,
2023,12,10301,157,39799.0,Staten Island,3.9448227342395534
2023,12,10302,44,19693.0,Staten Island,2.2342964505154117
2023,12,10303,48,25993.0,Staten Island,1.8466510214288463
2023,12,10304,146,45843.0,Staten Island,3.184782845799795
2023,12,10305,61,41714.0,Staten Island,1.4623387831423502
2023,12,10306,121,57249.0,Staten Island,2.113574036227707
2023,12,10307,65,14821.0,Staten Island,4.385668983199515
2023,12,10308,24,29996.0,Staten Island,0.8001066808907854
2023,12,10309,31,,Staten Island,
2023,12,10310,73,25824.0,Staten Island,2.8268277571251548
2023,12,10312,59,63345.0,Staten Island,0.9314073723261505
2023,12,10314,216,93539.0,Staten Island,2.3091972332396113
2023,12,11201,1184,69251.0,Brooklyn,17.09722603283707
2023,12,11203,355,76853.0,Brooklyn,4.619208098577804
2023,12,11204,150,81368.0,Brooklyn,1.8434765509782716
2023,12,11205,194,50205.0,Brooklyn,3.864156956478438
2023,12,11206,458,89231.0,Brooklyn,5.1327453463482415
2023,12,11207,653,93445.0,Brooklyn,6.988067847396864
2023,12,11208,437,106901.0,Brooklyn,4.087894406974677
2023,12,11209,391,70756.0,Brooklyn,5.526033127932614
2023,12,11210,199,60398.0,Brooklyn,3.294811086459817
2023,12,11211,390,65691.0,Brooklyn,5.93688633146093
2023,12,11212,413,87946.0,Brooklyn,4.6960634935073795
2023,12,11213,329,69630.0,Brooklyn,4.7249748671549625
2023,12,11214,162,88994.0,Brooklyn,1.8203474391532013
2023,12,11215,202,70922.0,Brooklyn,2.848199430360114
2023,12,11216,374,59913.0,Brooklyn,6.24238479128069
2023,12,11217,465,42569.0,Brooklyn,10.9234419413188
2023,12,11218,166,71313.0,Brooklyn,2.327766325915331
2023,12,11219,154,94737.0,Brooklyn,1.6255528463008118
2023,12,11220,249,90792.0,Brooklyn,2.742532381707639
2023,12,11221,733,90750.0,Brooklyn,8.077134986225897
2023,12,11222,285,41418.0,Brooklyn,6.881066203100102
2023,12,11223,260,78566.0,Brooklyn,3.309319552987297
2023,12,11224,135,48469.0,Brooklyn,2.7852854401782583
2023,12,11225,478,56544.0,Brooklyn,8.453593661573288
2023,12,11226,744,100022.0,Brooklyn,7.438363560016795
2023,12,11228,60,42325.0,Brooklyn,1.4176018901358536
2023,12,11229,490,79802.0,Brooklyn,6.140196987544172
2023,12,11230,352,88252.0,Brooklyn,3.98857816253456
2023,12,11231,754,39704.0,Brooklyn,18.990529921418496
2023,12,11232,252,26681.0,Brooklyn,9.444923353697389
2023,12,11233,429,82711.0,Brooklyn,5.186734533496149
2023,12,11234,187,87778.0,Brooklyn,2.1303743534826496
2023,12,11235,262,81958.0,Brooklyn,3.19675931574709
2023,12,11236,173,95174.0,Brooklyn,1.8177233277996092
2023,12,11237,464,45233.0,Brooklyn,10.257997479716137
2023,12,11238,1201,58462.0,Brooklyn,20.54325886900893
2023,12,11239,68,16047.0,Brooklyn,4.2375521904405815
2023,12,11241,1,,Brooklyn,
2023,12,11249,348,45353.0,Brooklyn,7.673141798778471
2024,1,10301,122,39799.0,Staten Island,3.0654036533581244
2024,1,10302,34,19693.0,Staten Island,1.7265018026709997
2024,1,10303,38,25993.0,Staten Island,1.46193205863117
2024,1,10304,124,45843.0,Staten Island,2.7048840608162643
2024,1,10305,37,41714.0,Staten Island,0.8869923766601141
2024,1,10306,71,57249.0,Staten Island,1.2401963353071668
2024,1,10307,24,14821.0,Staten Island,1.619323932258282
2024,1,10308,8,29996.0,Staten Island,0.2667022269635952
2024,1,10309,30,,Staten Island,
2024,1,10310,45,25824.0,Staten Island,1.7425650557620818
2024,1,10312,47,63345.0,Staten Island,0.7419685847343911
2024,1,10314,183,93539.0,Staten Island,1.9564032114946706
2024,1,11201,782,69251.0,Brooklyn,11.292255707498809
2024,1,11203,265,76853.0,Brooklyn,3.44814125668484
2024,1,11204,88,81368.0,Brooklyn,1.081506243240586
2024,1,11205,185,50205.0,Brooklyn,3.6848919430335623
2024,1,11206,404,89231.0,Brooklyn,4.527574497652161
2024,1,11207,823,93445.0,Brooklyn,8.80731981379421
2024,1,11208,335,106901.0,Brooklyn,3.1337405636991233
2024,1,11209,284,70756.0,Brooklyn,4.013793883204251
2024,1,11210,143,60398.0,Brooklyn,2.3676280671545418
2024,1,11211,383,65691.0,Brooklyn,5.830326833203939
2024,1,11212,370,87946.0,Brooklyn,4.207127100720896
2024,1,11213,364,69630.0,Brooklyn,5.227631767916129
2024,1,11214,177,88994.0,Brooklyn,1.9888981279636828
2024,1,11215,244,70922.0,Brooklyn,3.4403993119201375
2024,1,11216,376,59913.0,Brooklyn,6.2757665281324595
2024,1,11217,220,42569.0,Brooklyn,5.168080058258357
2024,1,11218,167,71313.0,Brooklyn,2.341789014625664
2024,1,11219,97,94737.0,Brooklyn,1.0238871824102516
2024,1,11220,291,90792.0,Brooklyn,3.205128205128205
2024,1,11221,632,90750.0,Brooklyn,6.964187327823691
2024,1,11222,242,41418.0,Brooklyn,5.842870249649911
2024,1,11223,212,78566.0,Brooklyn,2.698368250897335
2024,1,11224,145,48469.0,Brooklyn,2.9916028801914627
2024,1,11225,366,56544.0,Brooklyn,6.4728353140916814
2024,1,11226,622,100022.0,Brooklyn,6.218631900981784
2024,1,11228,31,42325.0,Brooklyn,0.7324276432368577
2024,1,11229,444,79802.0,Brooklyn,5.5637703315706375
2024,1,11230,310,88252.0,Brooklyn,3.512668268141232
2024,1,11231,187,39704.0,Brooklyn,4.709852911545436
2024,1,11232,150,26681.0,Brooklyn,5.621978186724635
2024,1,11233,322,82711.0,Brooklyn,3.8930734726940797
2024,1,11234,148,87778.0,Brooklyn,1.6860716808311877
2024,1,11235,216,81958.0,Brooklyn,2.6354962297762268
2024,1,11236,159,95174.0,Brooklyn,1.6706243301742074
2024,1,11237,401,45233.0,Brooklyn,8.865209028806403
2024,1,11238,226,58462.0,Brooklyn,3.865758954534569
2024,1,11239,89,16047.0,Brooklyn,5.546208013958996
2024,1,11249,212,45353.0,Brooklyn,4.674442705002977
2024,2,10301,140,39799.0,Staten Island,3.5176763235257167
2024,2,10302,30,19693.0,Staten Island,1.5233839435332353
2024,2,10303,37,25993.0,Staten Island,1.4234601623514023
2024,2,10304,116,45843.0,Staten Island,2.530375411731344
2024,2,10305,51,41714.0,Staten Island,1.222611113774752
2024,2,10306,88,57249.0,Staten Island,1.5371447536201506
2024,2,10307,31,14821.0,Staten Island,2.0916267458336146
2024,2,10308,16,29996.0,Staten Island,0.5334044539271904
2024,2,10309,44,,Staten Island,
2024,2,10310,56,25824.0,Staten Island,2.1685254027261465
2024,2,10312,61,63345.0,Staten Island,0.9629805035914437
2024,2,10314,152,93539.0,Staten Island,1.6249906456130598
2024,2,11201,655,69251.0,Brooklyn,9.458347171881993
2024,2,11203,292,76853.0,Brooklyn,3.799461309252729
2024,2,11204,125,81368.0,Brooklyn,1.5362304591485596
2024,2,11205,204,50205.0,Brooklyn,4.063340304750523
2024,2,11206,499,89231.0,Brooklyn,5.592226916654527
2024,2,11207,511,93445.0,Brooklyn,5.468457381347317
2024,2,11208,402,106901.0,Brooklyn,3.760488676438948
2024,2,11209,287,70756.0,Brooklyn,4.056193114364859
2024,2,11210,191,60398.0,Brooklyn,3.162356369416206
2024,2,11211,328,65691.0,Brooklyn,4.993073632613296
2024,2,11212,398,87946.0,Brooklyn,4.5255042867213975
2024,2,11213,325,69630.0,Brooklyn,4.6675283642108285
2024,2,11214,175,88994.0,Brooklyn,1.966424702788952
2024,2,11215,228,70922.0,Brooklyn,3.2147993570401288
2024,2,11216,295,59913.0,Brooklyn,4.923806185635838
2024,2,11217,207,42569.0,Brooklyn,4.862693509361272
2024,2,11218,182,71313.0,Brooklyn,2.552129345280664
2024,2,11219,165,94737.0,Brooklyn,1.7416637638937267
2024,2,11220,227,90792.0,Brooklyn,2.5002202837254384
2024,2,11221,569,90750.0,Brooklyn,6.269972451790634
2024,2,11222,262,41418.0,Brooklyn,6.325752088463953
2024,2,11223,233,78566.0,Brooklyn,2.9656594455616934
2024,2,11224,130,48469.0,Brooklyn,2.6821267201716563
2024,2,11225,541,56544.0,Brooklyn,9.567770232031693
2024,2,11226,609,100022.0,Brooklyn,6.088660494691168
2024,2,11228,76,42325.0,Brooklyn,1.795629060838748
2024,2,11229,497,79802.0,Brooklyn,6.227914087366232
2024,2,11230,255,88252.0,Brooklyn,2.889452930245207
2024,2,11231,140,39704.0,Brooklyn,3.526093088857546
2024,2,11232,183,26681.0,Brooklyn,6.858813387804055
2024,2,11233,293,82711.0,Brooklyn,3.542455054345855
2024,2,11234,160,87778.0,Brooklyn,1.822780195493176
2024,2,11235,178,81958.0,Brooklyn,2.171844115278557
2024,2,11236,130,95174.0,Brooklyn,1.3659192636644462
2024,2,11237,468,45233.0,Brooklyn,10.346428492472311
2024,2,11238,298,58462.0,Brooklyn,5.09732817898806
2024,2,11239,65,16047.0,Brooklyn,4.050601358509378
2024,2,11249,242,45353.0,Brooklyn,5.335920446276982
2024,3,10301,150,39799.0,Staten Island,3.768938918063268
2024,3,10302,45,19693.0,Staten Island,2.2850759152998523
2024,3,10303,55,25993.0,Staten Island,2.1159542953872195
2024,3,10304,156,45843.0,Staten Island,3.4029186571559453
2024,3,10305,64,41714.0,Staten Island,1.5342570839526297
2024,3,10306,106,57249.0,Staten Island,1.8515607259515452
2024,3,10307,40,14821.0,Staten Island,2.69887322043047
2024,3,10308,33,29996.0,Staten Island,1.10014668622483
2024,3,10309,45,,Staten Island,
2024,3,10310,56,25824.0,Staten Island,2.1685254027261465
2024,3,10312,41,63345.0,Staten Island,0.6472491909385113
2024,3,10314,248,93539.0,Staten Island,2.651300527052887
2024,3,11201,733,69251.0,Brooklyn,10.584684697693897
2024,3,11203,317,76853.0,Brooklyn,4.124757654222997
2024,3,11204,165,81368.0,Brooklyn,2.0278242060760987
2024,3,11205,265,50205.0,Brooklyn,5.278358729210238
2024,3,11206,684,89231.0,Brooklyn,7.665497416817026
2024,3,11207,952,93445.0,Brooklyn,10.187811011825138
2024,3,11208,503,106901.0,Brooklyn,4.705288070270624
2024,3,11209,261,70756.0,Brooklyn,3.688733110972921
2024,3,11210,243,60398.0,Brooklyn,4.023312030199675
2024,3,11211,448,65691.0,Brooklyn,6.8198078884474285
2024,3,11212,515,87946.0,Brooklyn,5.85586609965206
2024,3,11213,392,69630.0,Brooklyn,5.62975728852506
2024,3,11214,255,88994.0,Brooklyn,2.8653617097781874
2024,3,11215,199,70922.0,Brooklyn,2.8058994388201124
2024,3,11216,374,59913.0,Brooklyn,6.24238479128069
2024,3,11217,324,42569.0,Brooklyn,7.611172449435035
2024,3,11218,324,71313.0,Brooklyn,4.543351142147996
2024,3,11219,158,94737.0,Brooklyn,1.6677749981527807
2024,3,11220,250,90792.0,Brooklyn,2.7535465679795577
2024,3,11221,804,90750.0,Brooklyn,8.859504132231406
2024,3,11222,298,41418.0,Brooklyn,7.194939398329229
2024,3,11223,222,78566.0,Brooklyn,2.825649772166077
2024,3,11224,171,48469.0,Brooklyn,3.5280282242257934
2024,3,11225,614,56544.0,Brooklyn,10.858800226372383
2024,3,11226,764,100022.0,Brooklyn,7.6383195696946675
2024,3,11228,31,42325.0,Brooklyn,0.7324276432368577
2024,3,11229,473,79802.0,Brooklyn,5.92716974511917
2024,3,11230,310,88252.0,Brooklyn,3.512668268141232
2024,3,11231,167,39704.0,Brooklyn,4.20612532742293
2024,3,11232,245,26681.0,Brooklyn,9.182564371650237
2024,3,11233,453,82711.0,Brooklyn,5.476901500405025
2024,3,11234,146,87778.0,Brooklyn,1.6632869283875231
2024,3,11235,242,81958.0,Brooklyn,2.9527318870641057
2024,3,11236,173,95174.0,Brooklyn,1.8177233277996092
2024,3,11237,637,45233.0,Brooklyn,14.082638781420645
2024,3,11238,377,58462.0,Brooklyn,6.448633300263419
2024,3,11239,72,16047.0,Brooklyn,4.48681996634885
2024,3,11242,1,,Brooklyn,
2024,3,11249,331,45353.0,Brooklyn,7.298304412056534
2024,4,10301,248,39799.0,Staten Island,6.23131234453127
2024,4,10302,48,19693.0,Staten Island,2.437414309653176
2024,4,10303,52,25993.0,Staten Island,2.0005386065479165
2024,4,10304,131,45843.0,Staten Island,2.857579128765569
2024,4,10305,88,41714.0,Staten Island,2.109603490434866
2024,4,10306,107,57249.0,Staten Island,1.8690282799699558
2024,4,10307,52,14821.0,Staten Island,3.508535186559611
2024,4,10308,38,29996.0,Staten Island,1.2668355780770768
2024,4,10309,54,,Staten Island,
2024,4,10310,75,25824.0,Staten Island,2.904275092936803
2024,4,10312,55,63345.0,Staten Island,0.8682611097955639
2024,4,10314,209,93539.0,Staten Island,2.2343621377179574
2024,4,11201,756,69251.0,Brooklyn,10.916809865561508
2024,4,11203,379,76853.0,Brooklyn,4.931492589749261
2024,4,11204,136,81368.0,Brooklyn,1.6714187395536328
2024,4,11205,293,50205.0,Brooklyn,5.836072104372074
2024,4,11206,640,89231.0,Brooklyn,7.172395243805403
2024,4,11207,518,93445.0,Brooklyn,5.543367756434266
2024,4,11208,555,106901.0,Brooklyn,5.191719441352279
2024,4,11209,323,70756.0,Brooklyn,4.56498388829216
2024,4,11210,241,60398.0,Brooklyn,3.990198350938773
2024,4,11211,503,65691.0,Brooklyn,7.657061089038072
2024,4,11212,547,87946.0,Brooklyn,6.2197257407954885
2024,4,11213,421,69630.0,Brooklyn,6.046244434870027
2024,4,11214,193,88994.0,Brooklyn,2.16868552936153
2024,4,11215,244,70922.0,Brooklyn,3.4403993119201375
2024,4,11216,586,59913.0,Brooklyn,9.780848897568141
2024,4,11217,304,42569.0,Brooklyn,7.141346989593366
2024,4,11218,252,71313.0,Brooklyn,3.5337175550039963
2024,4,11219,206,94737.0,Brooklyn,2.1744408203764105
2024,4,11220,287,90792.0,Brooklyn,3.161071460040532
2024,4,11221,855,90750.0,Brooklyn,9.421487603305785
2024,4,11222,407,41418.0,Brooklyn,9.82664541986576
2024,4,11223,265,78566.0,Brooklyn,3.3729603136216686
2024,4,11224,185,48469.0,Brooklyn,3.81687264024428
2024,4,11225,695,56544.0,Brooklyn,12.291312959818901
2024,4,11226,862,100022.0,Brooklyn,8.618104017116234
2024,4,11228,54,42325.0,Brooklyn,1.275841701122268
2024,4,11229,352,79802.0,Brooklyn,4.410917019623569
2024,4,11230,300,88252.0,Brooklyn,3.3993563885237728
2024,4,11231,204,39704.0,Brooklyn,5.138021358049567
2024,4,11232,221,26681.0,Brooklyn,8.283047861774296
2024,4,11233,371,82711.0,Brooklyn,4.4854976967997
2024,4,11234,202,87778.0,Brooklyn,2.301259996810135
2024,4,11235,240,81958.0,Brooklyn,2.9283291441958075
2024,4,11236,193,95174.0,Brooklyn,2.0278647529787546
2024,4,11237,673,45233.0,Brooklyn,14.878517896226207
2024,4,11238,391,58462.0,Brooklyn,6.688105093907153
2024,4,11239,57,16047.0,Brooklyn,3.55206580669284
2024,4,11242,2,,Brooklyn,
2024,4,11249,374,45353.0,Brooklyn,8.24642250788261
2024,4,11251,2,,Brooklyn,
2024,5,10301,256,39799.0,Staten Island,6.432322420161311
2024,5,10302,61,19693.0,Staten Island,3.0975473518509116
2024,5,10303,91,25993.0,Staten Island,3.5009425614588543
2024,5,10304,189,45843.0,Staten Island,4.122766834631242
2024,5,10305,123,41714.0,Staten Island,2.9486503332214604
2024,5,10306,145,57249.0,Staten Island,2.5327953326695662
2024,5,10307,81,14821.0,Staten Island,5.465218271371702
2024,5,10308,59,29996.0,Staten Island,1.966928923856514
2024,5,10309,79,,Staten Island,
2024,5,10310,86,25824.0,Staten Island,3.3302354399008673
2024,5,10312,93,63345.0,Staten Island,1.4681506038361354
2024,5,10314,264,93539.0,Staten Island,2.822352173959525
2024,5,11201,817,69251.0,Brooklyn,11.797663571645176
2024,5,11203,527,76853.0,Brooklyn,6.857246951973248
2024,5,11204,212,81368.0,Brooklyn,2.605446858715957
2024,5,11205,375,50205.0,Brooklyn,7.469375560203167
2024,5,11206,715,89231.0,Brooklyn,8.01291031143885
2024,5,11207,909,93445.0,Brooklyn,9.727647279148162
2024,5,11208,921,106901.0,Brooklyn,8.61544793781162
2024,5,11209,342,70756.0,Brooklyn,4.833512352309345
2024,5,11210,299,60398.0,Brooklyn,4.9504950495049505
2024,5,11211,891,65691.0,Brooklyn,13.563501849568434
2024,5,11212,513,87946.0,Brooklyn,5.833124872080595
2024,5,11213,521,69630.0,Brooklyn,7.482407008473359
2024,5,11214,204,88994.0,Brooklyn,2.2922893678225496
2024,5,11215,293,70922.0,Brooklyn,4.131299173740166
2024,5,11216,689,59913.0,Brooklyn,11.500008345434214
2024,5,11217,428,42569.0,Brooklyn,10.054264840611712
2024,5,11218,313,71313.0,Brooklyn,4.389101566334329
2024,5,11219,169,94737.0,Brooklyn,1.7838859157456959
2024,5,11220,341,90792.0,Brooklyn,3.7558375187241166
2024,5,11221,1090,90750.0,Brooklyn,12.011019283746556
2024,5,11222,494,41418.0,Brooklyn,11.927181418706843
2024,5,11223,343,78566.0,Brooklyn,4.365756179517858
2024,5,11224,335,48469.0,Brooklyn,6.9116342404423445
2024,5,11225,699,56544.0,Brooklyn,12.362054329371817
2024,5,11226,1215,100022.0,Brooklyn,12.147327587930654
2024,5,11228,75,42325.0,Brooklyn,1.772002362669817
2024,5,11229,385,79802.0,Brooklyn,4.824440490213278
2024,5,11230,305,88252.0,Brooklyn,3.4560123283325024
2024,5,11231,264,39704.0,Brooklyn,6.649204110417086
2024,5,11232,365,26681.0,Brooklyn,13.680146921029946
2024,5,11233,454,82711.0,Brooklyn,5.488991790692895
2024,5,11234,295,87778.0,Brooklyn,3.360750985440543
2024,5,11235,373,81958.0,Brooklyn,4.55111154493765
2024,5,11236,218,95174.0,Brooklyn,2.2905415344526867
2024,5,11237,874,45233.0,Brooklyn,19.32217628722393
2024,5,11238,658,58462.0,Brooklyn,11.255174301255517
2024,5,11239,105,16047.0,Brooklyn,6.543279117592073
2024,5,11249,636,45353.0,Brooklyn,14.02332811500893
2024,5,11251,5,,Brooklyn,
2024,6,10301,325,39799.0,Staten Island,8.166034322470415
2024,6,10302,64,19693.0,Staten Island,3.249885746204235
2024,6,10303,107,25993.0,Staten Island,4.116492901935136
2024,6,10304,195,45843.0,Staten Island,4.253648321444932
2024,6,10305,138,41714.0,Staten Island,3.3082418372728584
2024,6,10306,174,57249.0,Staten Island,3.0393543992034795
2024,6,10307,89,14821.0,Staten Island,6.004992915457796
2024,6,10308,68,29996.0,Staten Island,2.2669689291905586
2024,6,10309,229,,Staten Island,
2024,6,10310,111,25824.0,Staten Island,4.298327137546468
2024,6,10312,127,63345.0,Staten Island,2.0048938353461208
2024,6,10314,340,93539.0,Staten Island,3.6348474967660547
2024,6,11201,822,69251.0,Brooklyn,11.869864695094655
2024,6,11203,572,76853.0,Brooklyn,7.442780372919731
2024,6,11204,135,81368.0,Brooklyn,1.6591288958804444
2024,6,11205,284,50205.0,Brooklyn,5.656807090927199
2024,6,11206,829,89231.0,Brooklyn,9.290493214241687
2024,6,11207,1197,93445.0,Brooklyn,12.809674139868372
2024,6,11208,987,106901.0,Brooklyn,9.232841601107566
2024,6,11209,273,70756.0,Brooklyn,3.8583300356153543
2024,6,11210,288,60398.0,Brooklyn,4.7683698135699855
2024,6,11211,792,65691.0,Brooklyn,12.056446088505275
2024,6,11212,615,87946.0,Brooklyn,6.992927478225274
2024,6,11213,536,69630.0,Brooklyn,7.697831394513859
2024,6,11214,186,88994.0,Brooklyn,2.0900285412499717
2024,6,11215,318,70922.0,Brooklyn,4.483799103240179
2024,6,11216,739,59913.0,Brooklyn,12.334551766728422
2024,6,11217,375,42569.0,Brooklyn,8.809227372031291
2024,6,11218,319,71313.0,Brooklyn,4.473237698596329
2024,6,11219,164,94737.0,Brooklyn,1.7311082259307344
2024,6,11220,391,90792.0,Brooklyn,4.306546832320029
2024,6,11221,1118,90750.0,Brooklyn,12.319559228650137
2024,6,11222,485,41418.0,Brooklyn,11.709884591240524
2024,6,11223,312,78566.0,Brooklyn,3.971183463584757
2024,6,11224,345,48469.0,Brooklyn,7.1179516804555485
2024,6,11225,732,56544.0,Brooklyn,12.945670628183363
2024,6,11226,1351,100022.0,Brooklyn,13.507028453740176
2024,6,11228,80,42325.0,Brooklyn,1.8901358535144714
2024,6,11229,327,79802.0,Brooklyn,4.097641663116213
2024,6,11230,398,88252.0,Brooklyn,4.509812808774872
2024,6,11231,234,39704.0,Brooklyn,5.893612734233327
2024,6,11232,346,26681.0,Brooklyn,12.968029684044827
2024,6,11233,623,82711.0,Brooklyn,7.532250849342892
2024,6,11234,406,87778.0,Brooklyn,4.625304746063934
2024,6,11235,375,81958.0,Brooklyn,4.575514287805949
2024,6,11236,379,95174.0,Brooklyn,3.9821800071448084
2024,6,11237,1010,45233.0,Brooklyn,22.32883072093383
2024,6,11238,619,58462.0,Brooklyn,10.588074304676542
2024,6,11239,140,16047.0,Brooklyn,8.724372156789432
2024,6,11249,513,45353.0,Brooklyn,11.311269375785505
2024,6,11251,4,,Brooklyn,
2024,7,10301,229,39799.0,Staten Island,5.753913414909922
2024,7,10302,42,19693.0,Staten Island,2.1327375209465296
2024,7,10303,95,25993.0,Staten Island,3.6548301465779245
2024,7,10304,178,45843.0,Staten Island,3.882817442139476
2024,7,10305,139,41714.0,Staten Island,3.3322146042096175
2024,7,10306,111,57249.0,Staten Island,1.938898496043599
2024,7,10307,77,14821.0,Staten Island,5.195330949328655
2024,7,10308,75,29996.0,Staten Island,2.5003333777837047
2024,7,10309,85,,Staten Island,
2024,7,10310,68,25824.0,Staten Island,2.6332094175960346
2024,7,10312,102,63345.0,Staten Island,1.610229694529955
2024,7,10314,215,93539.0,Staten Island,2.2985065053079468
2024,7,11201,643,69251.0,Brooklyn,9.28506447560324
2024,7,11203,573,76853.0,Brooklyn,7.455792226718541
2024,7,11204,116,81368.0,Brooklyn,1.4256218660898634
2024,7,11205,239,50205.0,Brooklyn,4.760482023702818
2024,7,11206,758,89231.0,Brooklyn,8.494805616882026
2024,7,11207,862,93445.0,Brooklyn,9.224677617850071
2024,7,11208,879,106901.0,Brooklyn,8.222561061168745
2024,7,11209,305,70756.0,Brooklyn,4.310588501328509
2024,7,11210,271,60398.0,Brooklyn,4.486903539852313
2024,7,11211,700,65691.0,Brooklyn,10.655949825699105
